Date,Price,Open,High,Low,Volume,ChangePct,PriceChange,Gain,Loss,RSI14,Year,PE,EPS,DividendYield,PB,DebtToEquity,RoAA,KSE_Open,KSE_High,KSE_Low,KSE_Close,KSE_Volume,KSE_Change,Target_90d,Return_90d
2023-10-16,23.1,23.06,23.25,22.7,373500,-0.35,-0.0799999999999983,0.0,0.0799999999999983,60.13513513513519,2023,1.29,24.96,0.0,0.17,679.61,0.89,"49,705.41","49,919.03","49,317.59","49,731.35",296340716,237.88,27.2,0.1774891774891774
2023-10-17,23.7,23.0,23.9,22.95,1890000,2.6,0.5999999999999979,0.5999999999999979,0.0,62.05787781350486,2023,1.29,24.96,0.0,0.17,679.61,0.89,"49,792.49","50,017.45","49,508.41","49,531.01",221287157,-200.34,28.44,0.2000000000000001
2023-10-18,23.42,23.75,24.15,23.4,564000,-1.18,-0.2799999999999976,0.0,0.2799999999999976,58.662613981762945,2023,1.29,24.96,0.0,0.17,679.61,0.89,"49,496.19","49,740.97","49,383.71","49,431.47",157191807,-99.54,28.35,0.21050384286934243
2023-10-19,24.25,23.3,24.35,23.3,789500,3.54,0.8299999999999983,0.8299999999999983,0.0,65.74307304785897,2023,1.29,24.96,0.0,0.17,679.61,0.89,"49,487.16","50,399.92","49,436.92","50,365.15",249126199,933.68,28.5,0.17525773195876287
2023-10-20,23.9,24.3,24.5,23.86,1390000,-1.44,-0.3500000000000014,0.0,0.3500000000000014,57.56823821339951,2023,1.29,24.96,0.0,0.17,679.61,0.89,"50,417.99","50,952.67","50,332.75","50,731.86",210055910,366.71,28.96,0.21171548117154823
2023-10-23,23.75,24.17,24.17,23.6,763000,-0.63,-0.14999999999999858,0.0,0.14999999999999858,56.31067961165049,2023,1.29,24.96,0.0,0.17,679.61,0.89,"50,924.38","51,419.86","50,924.37","51,070.82",188079460,338.96,29.65,0.24842105263157888
2023-10-24,23.8,23.8,23.9,23.58,267000,0.21,0.05000000000000071,0.05000000000000071,0.0,54.31472081218275,2023,1.29,24.96,0.0,0.17,679.61,0.89,"51,121.92","51,121.92","50,624.38","51,027.94",145554910,-42.88,29.95,0.25840336134453773
2023-10-25,23.7,23.67,24.4,23.5,2280000,-0.42,-0.10000000000000142,0.0,0.10000000000000142,58.152173913043455,2023,1.29,24.96,0.0,0.17,679.61,0.89,"51,023.31","51,483.84","51,023.31","51,177.13",215696389,149.19,29.9,0.26160337552742613
2023-10-26,23.51,23.67,23.9,23.45,549000,-0.8,-0.18999999999999773,0.0,0.18999999999999773,57.21925133689845,2023,1.29,24.96,0.0,0.17,679.61,0.89,"51,341.92","51,520.68","51,140.64","51,185.28",175300260,8.15,29.88,0.2709485325393448
2023-10-27,23.25,23.5,23.74,23.11,375000,-1.11,-0.26000000000000156,0.0,0.26000000000000156,50.66312997347481,2023,1.29,24.96,0.0,0.17,679.61,0.89,"51,219.11","51,269.73","50,834.72","50,943.83",178178531,-241.45,29.92,0.2868817204301076
2023-10-30,23.14,23.08,23.2,22.85,489500,-0.47,-0.10999999999999943,0.0,0.10999999999999943,49.869451697127964,2023,1.29,24.96,0.0,0.17,679.61,0.89,"50,971.84","51,501.82","50,971.84","51,482.92",137421764,539.09,29.8,0.2878133102852204
2023-10-31,23.68,23.2,23.68,23.0,758500,2.33,0.5399999999999991,0.5399999999999991,0.0,58.33333333333334,2023,1.29,24.96,0.0,0.17,679.61,0.89,"51,633.00","52,088.70","51,508.57","51,920.27",252190357,437.35,29.2,0.2331081081081081
2023-11-01,23.31,23.39,23.55,23.21,365500,-1.56,-0.370000000000001,0.0,0.370000000000001,56.4516129032258,2023,1.29,24.96,0.0,0.17,679.61,0.89,"52,075.16","52,451.20","52,075.16","52,342.63",258168972,422.36,29.9,0.2827112827112827
2023-11-02,23.25,23.5,23.5,23.21,1140000,-0.26,-0.05999999999999872,0.0,0.05999999999999872,50.8816120906801,2023,1.29,24.96,0.0,0.17,679.61,0.89,"52,421.09","52,706.00","52,239.58","52,656.76",182955195,314.13,28.41,0.22193548387096776
2023-11-03,23.45,23.21,23.75,23.0,1190000,0.86,0.1999999999999993,0.1999999999999993,0.0,54.27872860635695,2023,1.29,24.96,0.0,0.17,679.61,0.89,"52,916.99","53,263.07","52,782.21","53,123.03",215903590,466.27,29.0,0.23667377398720685
2023-11-06,23.57,23.31,23.8,23.31,202000,0.51,0.120000000000001,0.120000000000001,0.0,48.19944598337951,2023,1.29,24.96,0.0,0.17,679.61,0.89,"53,286.64","53,944.89","53,166.85","53,860.36",269425259,737.33,29.81,0.2647433177768349
2023-11-07,23.41,23.7,24.0,23.2,658500,-0.68,-0.16000000000000014,0.0,0.16000000000000014,49.85673352435528,2023,1.29,24.96,0.0,0.17,679.61,0.89,"53,977.16","54,312.89","53,711.46","53,735.73",245992417,-124.63,29.8,0.2729602733874413
2023-11-08,23.52,23.3,23.7,23.3,744500,0.47,0.10999999999999943,0.10999999999999943,0.0,36.82310469314079,2023,1.29,24.96,0.0,0.17,679.61,0.89,"53,720.46","54,419.65","53,720.45","54,261.42",259130534,525.69,29.9,0.2712585034013605
2023-11-10,23.6,23.69,23.92,23.43,622500,0.34,0.08000000000000185,0.08000000000000185,0.0,44.00000000000005,2023,1.29,24.96,0.0,0.17,679.61,0.89,"54,371.75","55,506.32","54,371.74","55,391.36",372159237,"1,129.94",32.06,0.35847457627118645
2023-11-13,24.64,24.0,25.1,23.87,7240000,4.41,1.0399999999999991,1.0399999999999991,0.0,63.12684365781711,2023,1.29,24.96,0.0,0.17,679.61,0.89,"55,644.68","56,583.59","55,644.67","56,523.58",300340813,"1,132.22",34.06,0.38230519480519487
2023-11-14,24.59,24.85,25.08,24.4,3390000,-0.2,-0.05000000000000071,0.0,0.05000000000000071,61.65191740412978,2023,1.29,24.96,0.0,0.17,679.61,0.89,"56,732.99","56,873.98","56,118.17","56,665.93",254947086,142.35,36.61,0.48881659211061407
2023-11-15,24.75,24.35,25.0,24.35,2350000,0.65,0.16000000000000014,0.16000000000000014,0.0,65.21739130434784,2023,1.29,24.96,0.0,0.17,679.61,0.89,"56,793.35","56,846.67","56,433.04","56,680.06",306609297,14.13,39.36,0.5903030303030303
2023-11-16,25.3,24.53,25.8,24.4,5120000,2.22,0.5500000000000007,0.5500000000000007,0.0,73.49081364829394,2023,1.29,24.96,0.0,0.17,679.61,0.89,"56,838.66","57,549.26","56,531.53","57,397.02",359819193,716.96,40.61,0.6051383399209486
2023-11-17,26.4,25.48,27.4,25.48,4410000,4.35,1.0999999999999979,1.0999999999999979,0.0,83.87096774193549,2023,1.29,24.96,0.0,0.17,679.61,0.89,"57,503.68","57,750.92","56,977.02","57,063.15",363423269,-333.87,39.39,0.4920454545454547
2023-11-20,26.65,26.62,27.74,26.25,1440000,0.95,0.25,0.25,0.0,86.63883089770354,2023,1.29,24.96,0.0,0.17,679.61,0.89,"57,099.82","57,309.26","56,738.39","57,077.96",314736021,14.81,39.01,0.46378986866791744
2023-11-21,27.5,26.65,27.77,26.65,3110000,3.19,0.8500000000000014,0.8500000000000014,0.0,87.45098039215685,2023,1.29,24.96,0.0,0.17,679.61,0.89,"57,176.46","57,691.22","57,176.45","57,371.58",355672819,293.62,38.5,0.4
2023-11-22,28.3,27.4,28.7,27.4,6780000,2.91,0.8000000000000007,0.8000000000000007,0.0,95.11754068716095,2023,1.29,24.96,0.0,0.17,679.61,0.89,"57,418.50","58,405.92","57,418.50","58,198.76",256574048,827.18,38.55,0.3621908127208479
2023-11-23,29.7,28.6,29.8,28.6,7840000,4.95,1.3999999999999986,1.3999999999999986,0.0,96.94323144104803,2023,1.29,24.96,0.0,0.17,679.61,0.89,"58,246.21","58,920.41","58,246.20","58,899.84",306739122,701.08,38.8,0.30639730639730633
2023-11-24,30.5,29.97,31.0,29.97,9320000,2.69,0.8000000000000007,0.8000000000000007,0.0,97.18875502008031,2023,1.29,24.96,0.0,0.17,679.61,0.89,"59,059.56","59,502.28","58,990.21","59,086.35",289169682,186.51,39.75,0.30327868852459017
2023-11-27,31.85,30.95,32.74,30.85,7160000,4.43,1.3500000000000014,1.3500000000000014,0.0,97.58620689655172,2023,1.29,24.96,0.0,0.17,679.61,0.89,"59,298.90","59,896.08","58,999.30","59,811.34",276857891,724.99,41.2,0.293563579277865
2023-11-28,31.87,31.75,33.0,31.0,8690000,0.06,0.019999999999999574,0.019999999999999574,0.0,99.41588785046729,2023,1.29,24.96,0.0,0.17,679.61,0.89,"60,023.86","60,845.60","60,023.85","60,730.26",336599517,918.92,42.13,0.32193285221211176
2023-11-29,31.79,32.0,32.2,31.3,3560000,-0.25,-0.08000000000000185,0.0,0.08000000000000185,98.47596717467758,2023,1.29,24.96,0.0,0.17,679.61,0.89,"60,916.67","61,555.83","60,328.17","60,501.99",343522861,-228.27,43.0,0.3526266121421831
2023-11-30,31.25,31.75,31.85,30.75,2770000,-1.7,-0.5399999999999991,0.0,0.5399999999999991,92.5472747497219,2023,1.29,24.96,0.0,0.17,679.61,0.89,"60,787.90","60,981.67","60,428.13","60,531.27",232896884,29.28,43.8,0.4015999999999999
2023-12-01,31.5,31.39,31.61,30.52,2850000,0.8,0.25,0.25,0.0,91.82926829268291,2023,1.29,24.96,0.0,0.17,679.61,0.89,"60,667.83","61,779.72","60,576.41","61,691.25",295893264,"1,159.98",43.7,0.38730158730158737
2023-12-04,32.5,31.51,33.6,31.5,9270000,3.17,1.0,1.0,0.0,93.22404371584699,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,061.57","62,912.61","62,061.56","62,493.05",368996167,801.8,44.2,0.3600000000000001
2023-12-05,34.03,32.33,34.4,32.33,16990000,4.71,1.5300000000000011,1.5300000000000011,0.0,94.10646387832699,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,653.40","63,036.51","62,215.18","62,956.02",408331339,462.97,44.2,0.29885395239494567
2023-12-06,35.58,34.3,36.24,34.3,10200000,4.55,1.5499999999999972,1.5499999999999972,0.0,94.61805555555554,2023,1.29,24.96,0.0,0.17,679.61,0.89,"63,205.42","64,038.83","63,188.71","63,917.72",515164227,961.7,44.0,0.23664980326025864
2023-12-07,35.47,35.5,36.25,34.8,12410000,-0.31,-0.10999999999999943,0.0,0.10999999999999943,93.06742640075973,2023,1.29,24.96,0.0,0.17,679.61,0.89,"64,159.02","64,958.10","63,853.04","64,718.07",765341303,800.35,43.65,0.23061742317451367
2023-12-08,37.5,35.4,37.99,35.4,13030000,5.72,2.030000000000001,2.030000000000001,0.0,94.06986190089359,2023,1.29,24.96,0.0,0.17,679.61,0.89,"65,055.17","66,273.73","65,055.17","66,223.63",818336744,"1,505.56",43.45,0.15866666666666673
2023-12-11,37.3,38.0,38.5,36.7,8220000,-0.53,-0.20000000000000284,0.0,0.20000000000000284,92.02401372212691,2023,1.29,24.96,0.0,0.17,679.61,0.89,"66,162.29","66,564.04","65,128.99","66,012.32",613393284,-211.31,43.11,0.1557640750670242
2023-12-12,36.9,37.02,38.25,36.5,7220000,-1.07,-0.3999999999999986,0.0,0.3999999999999986,88.18827708703374,2023,1.29,24.96,0.0,0.17,679.61,0.89,"66,121.14","66,604.04","66,121.13","66,426.78",467331045,414.46,42.85,0.16124661246612473
2023-12-13,36.19,37.15,37.25,35.61,6270000,-1.92,-0.7100000000000009,0.0,0.7100000000000009,80.70009460737936,2023,1.29,24.96,0.0,0.17,679.61,0.89,"66,764.30","67,093.96","64,427.38","65,280.16",677143245,"-1,146.62",42.5,0.1743575573362808
2023-12-14,34.5,35.95,36.0,34.2,5020000,-4.67,-1.6899999999999977,0.0,1.6899999999999977,67.45200698080279,2023,1.29,24.96,0.0,0.17,679.61,0.89,"65,323.06","65,622.55","64,437.69","65,450.18",407280839,170.02,40.11,0.1626086956521739
2023-12-15,35.11,34.73,35.85,34.6,3060000,1.77,0.6099999999999994,0.6099999999999994,0.0,65.205223880597,2023,1.29,24.96,0.0,0.17,679.61,0.89,"65,774.74","66,346.76","65,559.48","66,130.02",984029483,679.84,39.5,0.1250356023924808
2023-12-18,34.87,35.39,36.0,34.8,2000000,-0.68,-0.240000000000002,0.0,0.240000000000002,63.71115173674587,2023,1.29,24.96,0.0,0.17,679.61,0.89,"66,525.70","66,586.61","65,064.94","65,204.67",963383501,-925.35,38.31,0.09865213650702624
2023-12-19,33.8,34.91,35.47,32.85,2240000,-3.07,-1.0700000000000003,0.0,1.0700000000000003,58.424140821458494,2023,1.29,24.96,0.0,0.17,679.61,0.89,"65,124.30","65,132.03","62,360.78","62,833.03",949995503,"-2,371.64",38.4,0.13609467455621307
2023-12-20,33.0,33.15,34.25,32.51,2340000,-2.37,-0.7999999999999972,0.0,0.7999999999999972,57.178014766201805,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,862.54","63,261.05","61,082.50","62,448.01",662624425,-385.02,37.9,0.14848484848484844
2023-12-21,33.51,33.47,33.66,32.51,1250000,1.55,0.509999999999998,0.509999999999998,0.0,58.0722891566265,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,742.26","62,850.09","61,750.97","62,693.56",526378529,245.55,38.25,0.14145031333930178
2023-12-22,33.0,33.39,33.95,32.6,708000,-1.52,-0.509999999999998,0.0,0.509999999999998,52.090301003344486,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,838.18","62,995.21","61,569.13","61,705.09",333554752,-988.47,38.35,0.16212121212121217
2023-12-26,31.8,32.98,33.0,31.26,1050000,-3.64,-1.1999999999999993,0.0,1.1999999999999993,40.412725709372296,2023,1.29,24.96,0.0,0.17,679.61,0.89,"61,606.46","61,634.55","59,026.81","59,170.97",396481194,"-2,534.12",38.7,0.21698113207547176
2023-12-27,33.25,32.01,33.85,32.0,1580000,4.56,1.4499999999999993,1.4499999999999993,0.0,39.8959236773634,2023,1.29,24.96,0.0,0.17,679.61,0.89,"59,097.62","61,009.87","58,758.48","60,863.62",394318118,"1,692.65",39.3,0.18195488721804504
2023-12-28,32.95,33.75,33.88,32.95,2450000,-0.9,-0.29999999999999716,0.0,0.29999999999999716,39.249146757679185,2023,1.29,24.96,0.0,0.17,679.61,0.89,"61,130.13","62,750.77","61,092.27","62,052.23",378619990,"1,188.61",39.6,0.2018209408194233
2023-12-29,32.01,33.35,33.35,31.9,1390000,-2.85,-0.9400000000000048,0.0,0.9400000000000048,24.176857949200354,2023,1.29,24.96,0.0,0.17,679.61,0.89,"62,225.33","62,644.38","61,807.54","62,451.04",362722668,398.81,39.75,0.24179943767572643
2024-01-01,33.0,32.47,33.37,32.3,1780000,3.09,0.990000000000002,0.990000000000002,0.0,31.17338003502627,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,969.99","64,718.88","62,672.96","64,661.78",339925632,"2,210.74",40.34,0.22242424242424252
2024-01-02,33.05,33.38,33.43,32.42,1570000,0.15,0.04999999999999716,0.04999999999999716,0.0,32.610659439927716,2024,5.48,12.21,11.96,0.31,469.06,0.39,"65,120.39","65,333.69","64,213.62","64,349.60",424015769,-312.18,40.7,0.23146747352496236
2024-01-03,33.04,33.15,33.65,32.05,2160000,-0.03,-0.00999999999999801,0.0,0.00999999999999801,34.811957569913204,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,504.22","65,244.60","64,219.54","64,646.84",417377628,297.24,40.6,0.22881355932203398
2024-01-04,32.71,32.38,33.09,32.11,638500,-1.0,-0.3299999999999983,0.0,0.3299999999999983,40.06659267480577,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,815.34","64,936.75","64,098.10","64,639.15",322736254,-7.69,39.8,0.21675328645674094
2024-01-05,32.53,33.04,33.23,32.35,719000,-0.55,-0.17999999999999972,0.0,0.17999999999999972,34.96503496503496,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,743.86","65,077.47","63,757.95","64,514.89",718032345,-124.26,40.0,0.22963418383031045
2024-01-08,32.48,32.5,32.79,31.99,585500,-0.15,-0.05000000000000426,0.0,0.05000000000000426,35.75685339690105,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,684.23","65,069.43","64,183.52","64,237.02",314518273,-277.87,40.1,0.23460591133004943
2024-01-09,32.24,32.74,32.74,31.86,334000,-0.74,-0.23999999999999488,0.0,0.23999999999999488,39.6825396825397,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,536.58","64,786.35","63,878.21","64,170.57",253614365,-66.45,40.4,0.2531017369727046
2024-01-10,31.7,31.86,32.24,31.5,993500,-1.67,-0.5400000000000027,0.0,0.5400000000000027,41.09589041095889,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,234.83","64,550.94","63,873.63","63,919.84",336520914,-250.73,40.8,0.28706624605678227
2024-01-11,32.1,31.98,32.18,31.76,257500,1.26,0.40000000000000213,0.40000000000000213,0.0,40.194714881780264,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,057.49","64,700.97","63,914.94","64,617.56",364838715,697.72,40.54,0.2629283489096572
2024-01-12,32.2,32.05,32.5,31.85,411500,0.31,0.10000000000000142,0.10000000000000142,0.0,44.10029498525076,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,917.06","65,356.85","64,491.08","64,637.63",402808230,20.07,40.0,0.2422360248447204
2024-01-15,31.94,32.55,32.72,31.66,883000,-0.81,-0.26000000000000156,0.0,0.26000000000000156,51.1986301369863,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,885.15","65,173.87","64,130.95","64,269.37",235432382,-368.26,40.01,0.25266123982467115
2024-01-16,31.98,31.99,32.24,31.2,425500,0.13,0.03999999999999915,0.03999999999999915,0.0,35.66591422121898,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,246.68","64,246.67","63,397.94","63,737.46",234389148,-531.91,39.75,0.24296435272045028
2024-01-17,31.94,31.7,32.2,31.35,137000,-0.13,-0.03999999999999915,0.0,0.03999999999999915,37.88968824940048,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,692.22","64,043.86","63,290.18","63,567.33",249257124,-170.13,39.79,0.24577332498434556
2024-01-18,31.1,31.63,31.64,30.93,1370000,-2.63,-0.8399999999999999,0.0,0.8399999999999999,38.82063882063887,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,579.97","63,579.96","62,528.55","63,202.40",235243488,-364.93,39.15,0.25884244372990345
2024-01-19,31.49,31.49,31.69,31.05,167500,1.25,0.389999999999997,0.389999999999997,0.0,28.242074927953837,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,351.07","63,911.85","63,214.86","63,282.22",145873635,79.82,38.75,0.23054938075579556
2024-01-22,31.34,31.44,31.44,31.0,169000,-0.48,-0.14999999999999858,0.0,0.14999999999999858,26.050420168067234,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,354.43","64,090.88","63,139.72","63,939.41",197283355,657.19,38.0,0.21250797702616464
2024-01-23,31.26,31.39,31.88,31.1,537000,-0.26,-0.0799999999999983,0.0,0.0799999999999983,25.54945054945057,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,121.46","64,658.17","63,549.60","64,454.22",261063924,514.81,37.61,0.2031349968010236
2024-01-24,31.4,31.45,31.5,31.15,205500,0.45,0.13999999999999702,0.13999999999999702,0.0,31.01449275362313,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,569.49","65,063.08","64,460.94","64,822.43",278201516,368.21,37.05,0.17993630573248404
2024-01-25,31.15,31.1,31.29,30.75,296000,-0.8,-0.25,0.0,0.25,30.39772727272721,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,918.32","65,213.61","64,180.44","64,298.00",290527031,-524.43,37.0,0.187800963081862
2024-01-26,29.98,31.1,31.1,29.74,387000,-3.76,-1.1699999999999982,0.0,1.1699999999999982,23.060344827586178,2024,5.48,12.21,11.96,0.31,469.06,0.39,"64,220.91","64,534.29","63,743.40","63,813.06",212491251,-484.94,34.5,0.15076717811874582
2024-01-29,29.0,29.97,29.97,28.65,320500,-3.27,-0.9800000000000004,0.0,0.9800000000000004,19.888475836431184,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,792.84","63,792.84","62,717.71","62,773.72",162231924,"-1,039.34",37.1,0.27931034482758627
2024-01-30,28.25,28.9,29.17,27.8,623000,-2.59,-0.75,0.0,0.75,19.141323792486546,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,799.23","63,074.50","61,637.62","61,841.74",233753017,-931.98,37.2,0.3168141592920355
2024-01-31,27.7,28.44,28.8,27.56,806500,-1.95,-0.5500000000000007,0.0,0.5500000000000007,11.672473867595755,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,072.82","62,600.12","61,896.00","61,979.18",153557746,137.44,38.8,0.40072202166064974
2024-02-01,28.5,27.98,28.74,27.75,992000,2.89,0.8000000000000007,0.8000000000000007,0.0,21.27329192546577,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,054.25","62,480.23","61,764.69","62,393.73",138794235,414.55,39.15,0.37368421052631573
2024-02-02,28.42,28.6,28.82,28.25,630500,-0.28,-0.0799999999999983,0.0,0.0799999999999983,21.88498402555905,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,536.10","63,075.30","62,448.72","63,002.91",133234269,609.18,37.56,0.3216045038705137
2024-02-06,29.0,28.73,29.5,28.25,906500,2.04,0.5799999999999983,0.5799999999999983,0.0,28.08823529411761,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,178.09","63,885.09","63,176.96","63,799.01",167998130,796.1,37.68,0.29931034482758617
2024-02-07,29.29,29.1,29.48,28.71,339500,1.0,0.28999999999999915,0.28999999999999915,0.0,31.20567375886519,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,955.05","64,196.61","63,927.28","64,143.87",194653075,344.86,36.66,0.2516217138955274
2024-02-09,28.3,28.51,28.51,27.7,637500,-3.38,-0.9899999999999984,0.0,0.9899999999999984,30.555555555555515,2024,5.48,12.21,11.96,0.31,469.06,0.39,"63,291.62","63,305.70","61,781.76","62,943.74",151778801,"-1,200.13",37.4,0.3215547703180211
2024-02-12,28.99,28.01,28.99,27.02,397500,2.44,0.6899999999999977,0.6899999999999977,0.0,33.3333333333333,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,444.76","62,634.37","60,647.67","61,065.31",200894460,"-1,878.43",36.88,0.2721628147637118
2024-02-13,28.75,28.0,28.75,27.25,731000,-0.83,-0.23999999999999844,0.0,0.23999999999999844,32.93807641633725,2024,5.48,12.21,11.96,0.31,469.06,0.39,"60,536.13","61,654.65","59,613.17","61,226.92",253487196,161.61,37.9,0.3182608695652173
2024-02-14,29.1,28.55,29.73,28.55,510500,1.22,0.3500000000000014,0.3500000000000014,0.0,36.25954198473279,2024,5.48,12.21,11.96,0.31,469.06,0.39,"61,635.62","62,432.25","61,635.61","62,153.84",179310406,926.92,41.44,0.42405498281786924
2024-02-15,28.0,29.45,29.45,27.91,543870,-3.78,-1.1000000000000014,0.0,1.1000000000000014,30.72562358276643,2024,5.48,12.21,11.96,0.31,469.06,0.39,"62,394.25","62,394.25","60,926.85","61,020.05",154596924,"-1,133.79",44.49,0.5889285714285715
2024-02-16,27.15,28.17,28.17,27.15,408720,-3.04,-0.8500000000000014,0.0,0.8500000000000014,28.768577494692124,2024,5.48,12.21,11.96,0.31,469.06,0.39,"60,787.30","61,173.30","59,739.46","59,872.96",163233825,"-1,147.09",43.1,0.5874769797421733
2024-02-19,27.0,27.15,27.65,26.75,576640,-0.55,-0.14999999999999858,0.0,0.14999999999999858,32.261904761904745,2024,5.48,12.21,11.96,0.31,469.06,0.39,"59,444.46","60,504.48","59,191.85","60,459.74",126222530,586.78,46.92,0.7377777777777779
2024-02-20,27.6,27.0,28.4,26.6,1050000,2.22,0.6000000000000014,0.6000000000000014,0.0,41.271820448877804,2024,5.48,12.21,11.96,0.31,469.06,0.39,"60,576.38","61,237.51","60,420.83","60,464.24",234890909,4.5,51.05,0.8496376811594201
2024-02-21,28.0,28.8,29.35,27.9,1120000,1.45,0.3999999999999986,0.3999999999999986,0.0,48.37027379400261,2024,5.48,12.21,11.96,0.31,469.06,0.39,"61,237.78","61,620.85","60,906.97","61,559.15",210578314,"1,094.91",52.3,0.8678571428571428
2024-02-22,27.01,28.39,28.58,27.0,2130000,-3.54,-0.9899999999999984,0.0,0.9899999999999984,45.74599260172627,2024,5.48,12.21,11.96,0.31,469.06,0.39,"61,741.57","61,952.09","61,460.44","61,914.34",171751787,355.19,51.3,0.8992965568308032
